Player,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Level
Kyle O'Quinn,26.5,59.0,21.75,37.25,839.1624999999999,321.0,135.625,262.375,51.0875,3.875,17.75,15.0125,45.875,62.0,72.45,78.5,192.25,270.75,80.375,57.25,23.625,56.625,120.0,950.0,3.125,0.0,-61.625,Moyen
Kyle Singler,27.5,59.333333333333336,26.166666666666668,33.166666666666664,1299.1666666666667,387.6666666666667,140.5,335.8333333333333,39.88333333333333,49.833333333333336,137.66666666666666,33.800000000000004,56.833333333333336,72.33333333333333,72.71666666666667,52.833333333333336,118.16666666666669,171.0,45.333333333333336,46.333333333333336,33.833333333333336,18.33333333333333,122.33333333333331,771.0,0.3333333333333333,0.0,-82.66666666666667,Moyen
Kyle Wiltjer,24.0,14.0,12.0,2.0,43.9,13.0,4.0,14.0,28.6,4.0,13.0,30.8,1.0,2.0,50.0,4.0,6.0,10.0,2.0,5.0,3.0,1.0,4.0,35.0,0.0,0.0,-38.0,Faible
Kyrie Irving,26.0,56.36363636363637,31.90909090909091,24.454545454545453,1953.3636363636365,1342.5454545454545,493.45454545454544,1044.5454545454545,47.23636363636364,135.0909090909091,345.45454545454544,38.98181818181818,220.54545454545453,249.0909090909091,89.04545454545455,44.54545454545455,178.36363636363637,222.9090909090909,323.6363636363636,142.27272727272728,75.27272727272727,24.181818181818183,131.54545454545453,2251.454545454545,6.0,0.2727272727272727,156.45454545454547,Moyen
LaMarcus Aldridge,31.5,64.2,39.6,24.6,2107.0,1282.0,513.9,1046.3,49.43,20.8,62.3,27.18,233.4,279.4,84.03,155.8,390.5,546.3,130.9,98.5,40.4,75.6,136.1,2383.4,23.7,0.0,168.9,Moyen
LaMelo Ball,20.0,54.0,25.0,29.0,1719.5,1049.6666666666667,375.6666666666667,882.3333333333334,42.53333333333333,152.0,403.0,37.23333333333333,146.33333333333334,176.33333333333334,82.43333333333334,71.0,273.6666666666667,344.6666666666667,396.0,173.0,82.0,19.666666666666668,163.66666666666666,2189.333333333333,15.666666666666666,3.0,-45.0,Moyen
Lamar Odom,33.0,82.0,56.0,26.0,1616.0,330.0,146.0,366.0,39.9,18.0,90.0,20.0,20.0,42.0,47.6,117.0,363.0,480.0,142.0,86.0,69.0,58.0,214.0,1414.0,0.0,0.0,295.0,Moyen
Lamar Patterson,24.5,20.0,12.0,8.0,217.65,46.5,15.5,47.5,27.5,6.5,27.5,20.6,9.0,12.5,69.7,2.5,26.0,28.5,22.5,13.5,5.0,1.0,25.5,119.0,0.0,0.0,23.0,Faible
Lamar Stevens,24.0,55.0,29.0,26.0,878.0666666666666,292.0,115.66666666666669,247.66666666666663,46.43333333333334,17.333333333333332,61.66666666666666,25.1,43.333333333333336,61.0,71.13333333333334,39.66666666666666,116.0,155.66666666666666,34.0,30.33333333333333,25.0,16.666666666666668,79.33333333333333,624.6666666666666,0.6666666666666666,0.0,-49.66666666666666,Moyen
Lance Stephenson,25.75,62.5,32.25,30.25,1515.5,574.375,228.125,509.5,44.575,46.125,144.25,31.225,72.0,103.25,69.0375,41.375,231.125,272.5,194.25,107.0,41.5,8.875,130.25,1236.75,4.0,0.625,7.75,Moyen
Lance Thomas,28.5,44.625,14.75,29.875,836.7874999999999,235.5,86.375,208.75,38.75,20.625,54.0,26.975,42.125,53.125,77.95,30.5,81.375,111.875,31.75,30.375,17.25,6.0,75.625,457.0,0.125,0.0,-133.75,Moyen
Landry Fields,26.0,35.666666666666664,17.0,18.666666666666668,525.1333333333333,118.0,49.66666666666666,110.33333333333331,44.93333333333334,1.0,7.0,21.433333333333334,17.666666666666668,27.0,70.36666666666666,28.0,69.66666666666667,97.66666666666669,31.666666666666668,20.33333333333333,17.666666666666668,3.6666666666666665,32.333333333333336,326.6666666666667,0.6666666666666666,0.0,-47.66666666666666,Faible
Landry Shamet,24.0,60.4,39.2,21.2,1380.16,540.0,177.6,437.8,40.28,121.0,311.6,38.58,63.8,75.8,84.58,13.0,94.8,107.8,103.2,42.4,28.4,8.8,108.6,893.4,0.0,0.0,83.4,Moyen
Langston Galloway,26.5,56.5,24.375,32.125,1230.0375,457.0,163.0,410.75,38.075,79.875,217.25,34.1625,51.125,62.625,72.8,26.5,111.75,138.25,91.5,33.625,38.0,8.0,88.0,864.5,0.125,0.0,-55.375,Moyen
Larry Drew II,26.5,11.0,5.0,6.0,144.55,31.5,13.5,41.0,31.85,3.5,17.5,24.35,1.0,1.5,33.35,2.0,7.0,9.0,27.5,14.0,3.0,0.0,9.5,79.0,0.0,0.0,-43.0,Faible
Larry Nance Jr.,26.5,57.625,20.625,37.0,1363.4875,456.375,188.625,351.0,53.6,22.5,67.625,28.2,56.625,82.125,68.5625,111.0,255.375,366.375,108.25,54.875,67.5,29.5,127.125,1294.375,7.375,0.0,-87.625,Moyen
Larry Sanders,25.75,31.5,12.75,18.75,780.0250000000001,268.5,117.25,235.75,43.125,0.0,0.75,0.0,34.0,60.25,64.775,88.5,163.25,251.75,31.25,35.75,24.5,70.25,104.0,866.25,7.0,0.25,-41.5,Moyen
Lauri Markkanen,23.5,58.0,23.5,34.5,1776.8666666666668,1005.0,350.1666666666667,769.3333333333334,45.21666666666667,138.16666666666666,372.6666666666667,36.98333333333333,166.5,194.0,85.13333333333334,72.83333333333333,339.5,412.3333333333333,79.5,80.33333333333333,38.5,29.83333333333333,110.5,1744.0,11.666666666666666,0.0,-60.833333333333336,Moyen
Lavoy Allen,26.0,69.4,31.0,38.4,1256.06,335.6,149.8,318.2,46.94,0.4,3.0,3.08,35.6,52.6,68.12,133.6,200.8,334.4,70.0,47.4,21.4,39.2,126.6,976.4,3.2,0.0,-31.6,Moyen
Lazar Hayward,26.0,4.0,0.0,4.0,31.1,10.0,2.0,10.0,20.0,0.0,4.0,0.0,6.0,6.0,100.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,25.0,0.0,0.0,-26.0,Faible
LeBron James,33.0,66.54545454545455,43.90909090909091,22.63636363636364,2417.890909090909,1782.4545454545455,668.9090909090909,1271.5454545454545,52.45454545454545,122.1818181818182,344.6363636363636,35.54545454545455,322.45454545454544,447.09090909090907,72.08181818181818,74.0,446.3636363636364,520.3636363636364,515.3636363636364,242.45454545454547,90.1818181818182,44.63636363636363,115.9090909090909,3342.0,29.727272727272727,6.818181818181818,347.09090909090907,Moyen
Leandro Barbosa,32.0,52.4,33.8,18.6,781.0400000000001,336.8,133.0,294.4,44.64,28.4,78.4,35.18,42.4,52.2,81.26,15.8,63.2,79.0,70.4,37.0,28.0,7.2,71.4,605.6,0.0,0.0,1.2,Moyen
Leandro Bolmaro,21.5,24.5,13.5,11.0,154.7,28.0,10.0,37.0,23.25,2.5,11.0,13.9,5.5,6.5,42.3,10.0,15.0,25.0,14.0,10.0,4.5,0.5,18.0,84.0,0.0,0.0,2.5,Faible
Lester Hudson,30.0,5.0,5.0,0.0,55.6,18.0,6.0,14.0,42.9,3.0,6.0,50.0,3.0,4.0,75.0,1.0,7.0,8.0,5.0,3.0,6.0,1.0,4.0,53.0,0.0,0.0,-6.0,Faible
Lester Quinones,22.0,4.0,4.0,0.0,18.1,10.0,2.0,5.0,40.0,2.0,4.0,50.0,4.0,6.0,66.7,1.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,15.0,0.0,0.0,6.0,Faible
Linas Kleiza,28.0,20.0,9.0,11.0,376.0,148.0,48.0,144.0,33.3,20.0,66.0,30.3,32.0,38.0,84.2,10.0,42.0,52.0,16.0,14.0,4.0,2.0,45.0,238.0,0.0,0.0,-44.0,Faible
Lindell Wigginton,24.5,13.0,7.5,5.5,142.9,65.0,22.0,49.0,45.6,7.5,22.0,33.95,13.5,22.0,71.6,1.5,14.5,16.0,18.5,12.0,2.5,1.5,12.0,112.0,0.5,0.0,-43.0,Faible
Lindy Waters III,24.5,33.0,13.0,20.0,498.05,206.5,70.5,176.5,39.95,55.5,154.0,36.05,10.0,12.5,80.0,11.0,63.0,74.0,26.0,10.5,16.5,9.5,36.5,402.0,0.0,0.0,48.5,Faible
London Perrantes,23.0,14.0,8.0,6.0,65.5,7.0,2.0,13.0,15.4,0.0,3.0,0.0,3.0,5.0,60.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,6.0,27.0,0.0,0.0,-20.0,Faible
Lonnie Walker IV,22.0,52.8,24.6,28.2,1107.44,521.2,194.2,460.6,40.98,69.6,199.6,36.5,63.2,79.0,79.53999999999999,13.8,106.4,120.2,78.8,46.0,28.4,13.6,71.0,863.8,0.0,0.0,-111.2,Moyen
Lonzo Ball,22.0,50.4,24.0,26.4,1637.46,599.0,223.4,558.0,40.12,119.0,326.6,36.2,33.2,57.4,59.3,52.4,237.0,289.4,312.6,127.4,78.2,32.4,109.4,1619.8,7.4,1.6,13.8,Moyen
Lorenzo Brown,25.4,20.6,7.6,13.0,236.78000000000003,58.6,24.6,67.6,35.68,3.6,21.2,16.4,5.8,8.2,81.47999999999999,5.6,24.6,30.2,36.6,14.8,12.2,3.0,20.2,180.6,0.0,0.0,-22.0,Faible
Lou Amundson,31.5,35.0,12.5,22.5,424.475,106.25,44.0,105.25,42.0,0.0,0.25,0.0,18.25,43.5,39.325,48.25,71.25,119.5,24.75,27.5,13.25,20.5,68.0,360.75,0.75,0.0,-72.75,Faible
Lou Williams,30.5,66.8,35.4,31.4,1714.65,1043.5,331.7,793.2,41.42,108.4,303.9,35.92,271.7,314.2,86.31,24.7,132.5,157.2,243.3,128.2,57.9,11.4,79.8,1676.8,1.9,0.1,39.6,Moyen
Louis King,22.5,6.75,2.25,4.5,69.975,32.25,12.0,28.75,45.375,5.0,14.25,38.1,3.25,5.0,42.5,2.0,9.0,11.0,6.25,2.0,3.0,1.0,9.25,65.0,0.0,0.0,-2.75,Faible
Luc Mbah a Moute,29.5,51.5,28.5,23.0,1119.5625,308.875,118.75,269.875,44.1375,25.0,73.375,28.825,46.375,75.25,57.9375,44.5,113.75,158.25,40.375,45.0,44.125,16.125,73.0,695.125,0.625,0.0,15.0,Moyen
Lucas Nogueira,23.5,35.25,22.5,12.75,438.475,111.5,45.5,72.0,53.975,2.25,8.5,21.15,18.25,28.5,59.225,30.0,67.0,97.0,18.0,18.75,22.25,36.0,55.25,411.0,0.0,0.0,69.75,Faible
Luguentz Dort,22.5,53.25,24.25,29.0,1575.325,715.75,241.25,614.0,39.325,102.0,307.5,32.55,131.25,166.75,78.775,57.0,149.5,206.5,89.25,70.25,49.25,16.0,155.75,1223.0,1.25,0.0,-114.5,Moyen
Luis Montero,24.0,7.0,3.5,3.5,25.0,7.0,2.5,10.0,13.15,0.5,4.5,5.55,1.5,2.0,37.5,0.0,3.0,3.0,0.5,3.0,0.0,0.0,0.5,8.0,0.0,0.0,-22.0,Faible
Luis Scola,35.0,71.4,35.0,36.4,1467.9,657.0,267.0,573.2,46.58,18.2,50.8,26.5,104.8,142.6,72.32000000000001,103.4,288.0,391.4,94.2,86.0,40.0,20.0,170.8,1362.0,5.8,0.0,-56.0,Moyen
Luka Doncic,22.0,66.0,36.2,29.8,2263.7,1820.0,618.8,1328.8,46.44,183.4,542.6,33.760000000000005,399.0,540.2,73.74,65.6,499.4,565.0,526.2,263.2,73.6,28.8,150.6,3331.4,33.8,11.2,114.6,Moyen
Luka Garza,23.5,30.0,9.0,21.0,316.2,183.5,64.5,131.5,49.6,15.0,44.0,34.3,39.5,56.5,70.55,45.5,36.0,81.5,19.0,16.0,6.0,4.0,49.0,324.0,1.0,0.0,-22.5,Faible
Luka Samanic,21.33333333333333,14.333333333333334,5.666666666666667,8.666666666666666,172.46666666666667,69.0,26.0,59.333333333333336,40.56666666666667,7.666666666666667,27.33333333333333,30.4,9.333333333333334,15.333333333333334,66.46666666666667,5.666666666666667,30.33333333333333,36.0,12.0,10.666666666666666,4.666666666666667,4.0,22.0,145.66666666666666,0.0,0.0,-7.0,Faible
Luke Babbitt,26.5,52.833333333333336,22.166666666666668,30.666666666666668,776.3666666666667,263.3333333333333,94.0,227.5,41.4,58.0,143.83333333333334,40.71666666666666,17.333333333333332,22.83333333333333,75.28333333333333,14.833333333333334,105.33333333333331,120.16666666666669,33.666666666666664,21.666666666666668,12.833333333333334,8.666666666666666,76.5,500.8333333333333,0.1666666666666666,0.0,-17.0,Moyen
Luke Kennard,24.5,59.333333333333336,31.83333333333333,27.5,1381.283333333333,585.3333333333334,209.5,460.3333333333333,45.66666666666666,113.83333333333331,260.5,43.28333333333333,52.5,59.833333333333336,87.8,15.333333333333334,152.16666666666666,167.5,115.66666666666669,53.833333333333336,29.83333333333333,8.166666666666666,86.16666666666667,1020.0,0.5,0.0,86.66666666666667,Moyen
Luke Kornet,24.5,36.16666666666666,15.833333333333334,20.33333333333333,487.3,178.0,68.0,148.83333333333334,46.51666666666667,24.5,76.16666666666667,24.816666666666663,17.5,22.666666666666668,70.91666666666667,29.0,67.0,96.0,33.0,13.833333333333334,10.333333333333334,27.5,38.833333333333336,442.3333333333333,0.3333333333333333,0.0,-5.666666666666667,Faible
Luke Ridnour,33.0,63.333333333333336,22.0,41.333333333333336,1432.5,477.6666666666667,189.33333333333331,438.0,42.13333333333333,41.0,127.66666666666669,32.36666666666667,58.0,70.33333333333333,78.63333333333334,24.0,99.66666666666669,123.66666666666669,194.33333333333331,78.0,44.66666666666666,9.0,115.33333333333331,1000.6666666666666,0.6666666666666666,0.0,-154.0,Moyen
Luke Walton,33.0,50.0,16.0,34.0,857.2,172.0,71.0,181.0,39.2,20.0,67.0,29.9,10.0,20.0,50.0,38.0,107.0,145.0,166.0,60.0,42.0,13.0,98.0,700.0,0.0,0.0,-55.0,Faible
Luke Zeller,26.0,16.0,6.0,10.0,58.2,19.0,9.0,26.0,34.6,1.0,5.0,20.0,0.0,0.0,0.0,1.0,9.0,10.0,3.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,-42.0,Faible
Luol Deng,31.0,51.85714285714285,25.428571428571427,26.428571428571427,1688.7571428571428,678.5714285714286,252.7142857142857,575.5714285714286,45.25714285714286,51.85714285714285,158.14285714285714,27.857142857142858,121.28571428571428,155.85714285714286,65.24285714285715,79.28571428571429,209.8571428571429,289.1428571428572,111.0,72.14285714285714,49.42857142857143,17.142857142857142,76.0,1319.857142857143,5.714285714285714,0.0,-13.571428571428571,Moyen
MJ Walker,24.0,2.0,1.0,1.0,8.4,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,-3.0,
Maalik Wayns,22.5,14.5,6.0,8.5,105.7,39.0,13.5,45.0,39.75,3.5,15.5,11.3,8.5,9.5,44.75,0.5,4.0,4.5,14.5,7.5,4.0,0.0,15.0,70.5,0.0,0.0,-34.5,Faible
Mac McClung,23.5,2.0,2.0,0.0,32.75,16.5,6.0,13.0,47.5,2.5,7.0,34.849999999999994,2.0,3.0,80.0,1.5,5.0,6.5,5.0,3.0,0.5,0.5,4.0,32.0,0.0,0.0,12.5,Faible
Malachi Flynn,24.0,48.0,25.0,23.0,718.4666666666667,262.6666666666667,95.33333333333331,255.0,37.56666666666666,43.66666666666666,130.33333333333334,33.56666666666666,28.33333333333333,37.66666666666666,72.89999999999999,11.666666666666666,73.33333333333333,85.0,92.33333333333331,27.0,26.33333333333333,5.0,59.333333333333336,570.3333333333334,0.3333333333333333,0.0,-54.66666666666666,Moyen
Malachi Richardson,22.0,23.33333333333333,11.0,12.333333333333334,208.26666666666665,66.0,22.33333333333333,62.333333333333336,35.166666666666664,9.333333333333334,31.0,30.2,12.0,15.333333333333334,78.73333333333333,3.333333333333333,20.0,23.33333333333333,8.0,8.666666666666666,5.333333333333333,0.6666666666666666,21.0,115.33333333333331,0.0,0.0,-28.0,Faible
Malaki Branham,20.0,66.0,15.0,51.0,1549.6,673.0,269.0,611.0,44.0,77.0,255.0,30.2,58.0,70.0,82.9,28.0,153.0,181.0,127.0,76.0,33.0,7.0,115.0,1125.0,0.0,0.0,-364.0,Moyen
Malcolm Brogdon,27.0,57.142857142857146,33.285714285714285,23.857142857142858,1685.1142857142856,879.8571428571429,325.57142857142856,697.8571428571429,46.71428571428572,93.42857142857144,240.7142857142857,38.35714285714285,135.28571428571428,153.85714285714286,87.95714285714287,44.85714285714285,194.8571428571429,239.7142857142857,263.42857142857144,98.71428571428572,47.142857142857146,13.571428571428571,108.28571428571428,1646.0,3.4285714285714284,0.2857142857142857,98.42857142857144,Moyen
Malcolm Delaney,28.5,63.5,26.5,37.0,1130.85,364.5,127.0,336.5,37.8,36.0,117.0,30.35,74.5,92.5,80.5,9.5,102.0,111.5,178.0,80.5,37.0,3.5,97.0,806.5,0.0,0.0,-36.0,Moyen
Malcolm Hill,26.5,12.0,6.0,6.0,110.65,38.5,13.0,28.0,48.1,7.0,19.5,34.7,5.5,7.0,39.3,5.5,13.5,19.0,4.0,1.5,3.5,1.5,12.5,81.0,0.0,0.0,-11.0,Faible
Malcolm Lee,24.0,8.5,3.5,5.0,145.3,39.0,14.5,38.5,19.1,4.0,12.0,16.65,6.0,10.0,30.0,7.5,12.0,19.5,10.0,5.0,6.0,3.0,15.0,99.5,0.0,0.0,7.5,Faible
Malcolm Miller,26.0,17.666666666666668,16.0,1.6666666666666667,118.26666666666668,36.0,12.0,27.666666666666668,43.36666666666667,8.666666666666666,21.33333333333333,40.7,3.333333333333333,5.333333333333333,70.83333333333333,2.333333333333333,9.666666666666666,12.0,5.0,3.333333333333333,2.333333333333333,1.6666666666666667,11.0,67.0,0.0,0.0,19.666666666666668,Faible
Malcolm Thomas,25.0,12.333333333333334,3.333333333333333,9.0,104.6,25.0,10.0,22.0,46.26666666666667,0.3333333333333333,3.6666666666666665,8.333333333333334,4.666666666666667,7.666666666666667,43.9,8.666666666666666,22.33333333333333,31.0,4.333333333333333,8.333333333333334,1.6666666666666667,2.0,10.0,71.33333333333333,0.0,0.0,-22.33333333333333,Faible
Malik Beasley,23.0,59.57142857142857,32.57142857142857,27.0,1302.642857142857,644.7142857142857,235.42857142857144,558.4285714285714,42.67142857142857,130.0,343.85714285714283,36.92857142857143,43.85714285714285,54.285714285714285,79.55714285714285,23.0,135.28571428571428,158.28571428571428,77.42857142857143,48.142857142857146,36.42857142857143,7.571428571428571,70.85714285714286,1034.7142857142858,0.2857142857142857,0.0,-12.285714285714286,Moyen
Malik Fitts,23.5,9.0,8.0,1.0,36.8,12.0,4.5,11.0,37.7,3.0,6.0,50.0,0.0,0.0,0.0,1.0,9.0,10.0,2.5,1.0,0.0,0.0,3.5,27.0,0.0,0.0,-12.5,Faible
Malik Monk,22.5,64.33333333333333,29.33333333333333,35.0,1336.1166666666666,702.8333333333334,252.16666666666663,586.6666666666666,42.266666666666666,108.5,304.8333333333333,35.11666666666667,90.0,106.0,84.11666666666667,22.33333333333333,131.0,153.33333333333334,154.16666666666666,89.16666666666667,35.166666666666664,16.166666666666668,91.66666666666669,1183.0,0.3333333333333333,0.0,-52.0,Moyen
Malik Newman,24.0,1.0,0.0,1.0,5.7,5.0,1.5,3.5,30.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,5.5,0.0,0.0,-1.0,Faible
Mamadi Diakite,25.0,16.333333333333332,8.666666666666666,7.666666666666667,168.23333333333332,52.333333333333336,21.666666666666668,45.66666666666666,47.06666666666666,2.6666666666666665,11.333333333333334,15.266666666666666,6.333333333333333,9.0,77.7,11.0,30.0,41.0,6.0,7.333333333333333,5.0,7.666666666666667,25.0,141.33333333333334,0.0,0.0,-5.0,Faible
Mangok Mathiang,25.0,4.0,3.0,1.0,19.8,8.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,10.0,0.0,0.0,1.0,0.0,5.0,23.0,0.0,0.0,1.0,Faible
Manny Harris,25.5,6.5,1.5,5.0,102.25,40.5,15.5,42.5,30.0,3.5,11.0,17.5,6.0,8.0,66.65,5.0,16.5,21.5,6.5,5.5,2.0,0.5,5.5,78.0,0.0,0.0,-36.0,Faible
Manu Ginobili,37.5,65.0,46.833333333333336,18.166666666666668,1375.85,654.8333333333334,223.83333333333331,515.3333333333334,43.28333333333333,80.83333333333333,224.83333333333331,36.05,126.33333333333331,158.0,80.41666666666667,26.83333333333333,149.66666666666666,176.5,230.5,120.83333333333331,68.0,15.5,120.66666666666669,1342.1666666666667,0.8333333333333334,0.0,271.0,Moyen
MarJon Beauchamp,22.0,52.0,34.0,18.0,701.4,266.0,96.0,243.0,39.5,47.0,142.0,33.1,27.0,37.0,73.0,38.0,77.0,115.0,35.0,45.0,21.0,7.0,70.0,496.0,0.0,0.0,-99.0,Moyen
MarShon Brooks,27.0,36.0,17.75,18.25,451.95,221.0,84.75,182.75,46.725,15.5,41.5,41.625,36.0,48.5,75.7,15.5,40.5,56.0,37.75,32.5,17.0,6.75,38.25,383.75,0.0,0.0,-11.25,Moyen
Marc Gasol,32.0,66.0,38.55555555555556,27.444444444444443,2085.988888888889,958.6666666666666,354.0,766.1111111111111,45.922222222222224,47.44444444444444,130.66666666666666,33.144444444444446,203.22222222222223,251.44444444444449,79.16666666666667,80.88888888888889,387.0,467.8888888888889,253.77777777777777,132.11111111111111,58.22222222222222,88.66666666666667,174.0,2209.4444444444443,12.77777777777778,0.5555555555555556,105.66666666666669,Moyen
Marcelo Huertas,33.5,38.0,6.5,31.5,552.6999999999999,150.0,61.0,149.0,39.5,10.0,40.0,23.65,18.0,23.0,73.0,10.0,47.0,57.0,117.0,49.5,18.0,4.5,46.0,412.0,0.0,0.0,-12.0,Faible
Marcin Gortat,32.0,72.85714285714286,37.57142857142857,35.285714285714285,2088.557142857143,795.2857142857143,343.0,623.5714285714286,54.642857142857146,0.1428571428571428,1.4285714285714286,14.285714285714286,109.14285714285714,159.85714285714286,68.54285714285714,174.0,465.1428571428572,639.1428571428571,107.57142857142856,102.0,37.57142857142857,81.57142857142857,170.28571428571428,1979.0,24.142857142857142,0.0,89.0,Moyen
Marco Belinelli,30.5,71.625,39.375,32.25,1672.55,727.25,253.875,599.125,42.05,105.875,286.5,36.9,113.625,131.125,86.2375,15.5,142.75,158.25,130.5,71.625,39.875,6.0,99.125,1178.875,0.375,0.0,12.625,Moyen
Marcus Camby,39.0,24.0,16.0,8.0,250.4,42.0,17.0,53.0,32.1,0.0,0.0,0.0,8.0,19.0,42.1,24.0,56.0,80.0,14.0,15.0,7.0,14.0,28.0,207.0,0.0,0.0,-16.0,Faible
Marcus Derrickson,23.0,11.0,9.0,2.0,67.3,46.0,16.0,33.0,48.5,10.0,20.0,50.0,4.0,5.0,80.0,8.0,5.0,13.0,1.0,3.0,0.0,1.0,9.0,63.0,0.0,0.0,-10.0,Faible
Marcus Garrett,23.0,12.0,11.0,1.0,128.2,13.0,5.0,21.0,23.8,1.0,4.0,25.0,2.0,5.0,40.0,9.0,14.0,23.0,7.0,2.0,5.0,3.0,16.0,73.0,0.0,0.0,17.0,Faible
Marcus Georges-Hunt,23.5,23.5,13.0,10.5,135.95,36.5,11.5,27.5,36.2,2.5,8.5,38.35,11.0,15.5,75.95,4.0,8.5,12.5,5.0,2.5,3.5,0.0,18.5,67.0,0.0,0.0,-29.5,Faible
Marcus Morris Sr.,28.0,69.63636363636364,36.63636363636363,33.0,1922.7818181818184,873.5454545454545,319.6363636363636,734.0909090909091,43.60909090909091,113.63636363636364,300.90909090909093,37.79090909090909,120.63636363636364,156.0,76.65454545454546,61.18181818181818,260.6363636363636,321.8181818181818,108.72727272727272,82.54545454545455,48.0,20.272727272727277,152.0,1545.090909090909,2.5454545454545454,0.0,9.454545454545457,Moyen
Marcus Paige,24.0,5.0,4.0,1.0,28.0,12.0,4.0,14.0,28.6,2.0,8.0,25.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,Faible
Marcus Smart,25.0,64.55555555555556,40.11111111111112,24.444444444444443,1937.877777777778,682.3333333333334,229.44444444444449,594.3333333333334,38.54444444444445,101.22222222222224,313.22222222222223,32.0,122.22222222222224,157.33333333333334,77.05555555555556,53.44444444444444,175.11111111111111,228.55555555555557,300.0,120.22222222222224,101.55555555555556,23.77777777777778,167.22222222222223,1662.4444444444443,2.111111111111111,0.1111111111111111,189.11111111111111,Moyen
Marcus Thornton,28.0,57.2,25.0,32.2,1174.1,561.6,204.8,502.0,40.56,84.6,237.6,35.64,67.4,80.0,84.12,38.0,100.2,138.2,65.8,47.6,42.4,5.8,78.2,923.2,0.0,0.0,-85.2,Moyen
Marial Shayok,24.0,4.0,2.0,2.0,27.9,11.0,3.0,12.0,25.0,2.0,6.0,33.3,3.0,4.0,75.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,4.0,21.0,0.0,0.0,-13.0,Faible
Mario Chalmers,29.2,71.4,41.2,30.2,1881.64,666.0,219.6,527.8,41.5,76.4,223.0,33.480000000000004,150.4,188.2,79.96000000000001,24.2,156.8,181.0,272.8,136.2,105.2,13.0,203.4,1510.8,1.2,0.0,148.6,Moyen
Mario Hezonja,23.0,66.0,22.0,44.0,1221.58,456.8,170.8,409.4,41.28,53.2,166.6,31.380000000000003,62.0,76.4,82.06,29.4,175.8,205.2,83.0,74.2,48.6,16.0,109.8,947.2,0.8,0.2,-186.2,Moyen
Mark Williams,21.0,43.0,18.0,25.0,828.0,387.0,160.0,251.0,63.7,0.0,0.0,0.0,67.0,97.0,69.1,93.0,211.0,304.0,18.0,40.0,28.0,45.0,94.0,958.0,11.0,0.0,-79.0,Moyen
Markel Brown,24.33333333333333,37.66666666666666,13.0,24.666666666666668,598.4333333333333,194.66666666666663,68.33333333333333,179.66666666666666,34.733333333333334,18.666666666666668,63.333333333333336,26.0,39.333333333333336,50.333333333333336,52.66666666666666,13.333333333333334,64.66666666666667,78.0,44.0,27.666666666666668,23.0,9.0,52.333333333333336,422.6666666666667,0.6666666666666666,0.0,-91.66666666666669,Faible
Markelle Fultz,22.5,31.83333333333333,16.166666666666668,15.666666666666666,838.1,376.6666666666667,157.0,332.6666666666667,44.51666666666667,12.5,45.0,22.46666666666667,50.16666666666666,68.33333333333333,70.96666666666667,26.0,83.83333333333333,109.83333333333331,160.66666666666666,64.33333333333333,39.0,8.833333333333334,64.5,828.6666666666666,1.6666666666666667,0.3333333333333333,-40.5,Moyen
Markieff Morris,28.0,62.45454545454545,29.09090909090909,33.36363636363637,1532.1181818181817,680.6363636363636,262.8181818181818,585.5454545454545,44.29090909090909,53.81818181818182,157.1818181818182,34.18181818181818,101.1818181818182,129.27272727272728,80.32727272727273,74.0,244.72727272727272,318.72727272727275,101.72727272727272,94.0,49.63636363636363,30.181818181818183,166.72727272727272,1361.2727272727273,4.363636363636363,0.0,-21.90909090909091,Moyen
Marko Guduric,25.0,44.0,19.0,25.0,483.6,173.0,62.0,157.0,39.5,25.0,83.0,30.1,24.0,26.0,92.3,14.0,59.0,73.0,45.0,36.0,12.0,8.0,34.0,352.0,0.0,0.0,-28.0,Faible
Marko Simonovic,22.5,8.0,3.5,4.5,27.4,11.5,3.0,11.0,27.65,1.0,4.5,22.5,4.5,6.5,61.35,3.0,3.0,6.0,0.0,1.0,0.5,0.5,5.5,20.5,0.0,0.0,9.0,Faible
Markus Howard,22.5,34.0,20.5,13.5,190.7,115.5,39.5,103.5,38.150000000000006,23.0,67.5,33.85,13.5,16.0,82.4,1.5,15.0,16.5,12.5,12.5,6.5,0.5,20.0,162.5,0.0,0.0,-41.0,Faible
