Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
IND,IND vs. MIN,11/25/2013,W,240,98,40,80,50.0,8,15,53.3,10,17,58.8,7,38,45,19,13,5,21,24,14
DET,DET vs. MIL,11/25/2013,W,240,113,43,80,53.8,12,29,41.4,15,23,65.2,5,32,37,28,11,1,10,24,19
PHX,PHX @ MIA,11/25/2013,L,240,92,33,83,39.8,8,32,25.0,18,24,75.0,14,31,45,17,10,1,18,18,-15
DET,DET @ BKN,11/24/2013,W,240,109,38,80,47.5,5,17,29.4,28,40,70.0,13,31,44,20,9,3,10,19,12
BKN,BKN vs. DET,11/24/2013,L,240,97,35,77,45.5,14,26,53.8,13,18,72.2,8,27,35,23,6,2,18,28,-12
LAC,LAC vs. CHI,11/24/2013,W,240,121,48,82,58.5,8,21,38.1,17,19,89.5,6,38,44,32,8,5,9,23,39
CHI,CHI @ LAC,11/24/2013,L,240,82,32,81,39.5,4,12,33.3,14,23,60.9,11,28,39,24,2,1,15,18,-39
PHX,PHX @ ORL,11/24/2013,W,240,104,46,95,48.4,11,29,37.9,1,3,33.3,10,34,44,25,5,9,9,14,8
ORL,ORL vs. PHX,11/24/2013,L,240,96,39,84,46.4,6,21,28.6,12,14,85.7,7,34,41,24,4,5,12,15,-8
OKC,OKC vs. UTA,11/24/2013,W,240,95,36,71,50.7,5,12,41.7,18,22,81.8,5,41,46,24,10,4,17,24,22
UTA,UTA @ OKC,11/24/2013,L,240,73,28,71,39.4,4,18,22.2,13,29,44.8,6,27,33,17,9,4,18,19,-22
SAC,SAC @ LAL,11/24/2013,L,240,86,35,84,41.7,8,24,33.3,8,15,53.3,7,35,42,24,6,3,14,17,-14
LAL,LAL vs. SAC,11/24/2013,W,240,100,40,87,46.0,8,26,30.8,12,15,80.0,9,35,44,20,8,9,10,17,14
BOS,BOS @ ATL,11/23/2013,W,240,94,33,72,45.8,4,16,25.0,24,31,77.4,7,40,47,18,3,7,19,14,7
ATL,ATL vs. BOS,11/23/2013,L,240,87,36,93,38.7,5,20,25.0,10,12,83.3,12,26,38,23,8,3,9,26,-7
MIL,MIL vs. CHA,11/23/2013,L,240,72,30,85,35.3,5,18,27.8,7,9,77.8,11,25,36,21,7,2,15,21,-24
LAC,LAC vs. SAC,11/23/2013,W,240,103,33,68,48.5,11,25,44.0,26,45,57.8,5,34,39,22,5,5,19,26,1
SAC,SAC @ LAC,11/23/2013,L,240,102,37,88,42.0,5,17,29.4,23,30,76.7,11,35,46,26,8,4,11,33,-1
CHA,CHA @ MIL,11/23/2013,W,240,96,38,77,49.4,5,14,35.7,15,27,55.6,14,38,52,18,9,4,16,13,24
ORL,ORL @ MIA,11/23/2013,L,240,99,34,73,46.6,10,23,43.5,21,29,72.4,10,31,41,19,8,3,17,23,-2
MIN,MIN @ HOU,11/23/2013,L,240,101,40,100,40.0,8,26,30.8,13,17,76.5,18,26,44,17,13,5,10,13,-11
MIA,MIA vs. ORL,11/23/2013,W,240,101,37,78,47.4,6,25,24.0,21,26,80.8,4,29,33,19,6,3,12,19,2
DEN,DEN vs. DAL,11/23/2013,W,240,102,35,79,44.3,11,32,34.4,21,30,70.0,8,36,44,24,7,3,18,18,2
NYK,NYK @ WAS,11/23/2013,L,240,89,36,82,43.9,11,29,37.9,6,15,40.0,11,29,40,24,7,3,10,24,-9
WAS,WAS vs. NYK,11/23/2013,W,240,98,37,76,48.7,7,19,36.8,17,22,77.3,11,34,45,23,4,4,14,18,9
SAS,SAS vs. CLE,11/23/2013,W,240,126,46,80,57.5,16,24,66.7,18,23,78.3,6,31,37,30,9,5,15,17,30
IND,IND vs. PHI,11/23/2013,W,240,106,35,76,46.1,5,18,27.8,31,38,81.6,8,42,50,20,5,11,19,21,8
PHI,PHI @ IND,11/23/2013,L,240,98,35,102,34.3,4,25,16.0,24,32,75.0,23,31,54,11,15,6,14,27,-8
POR,POR @ GSW,11/23/2013,W,240,113,37,86,43.0,10,21,47.6,29,35,82.9,13,34,47,27,8,9,15,22,12
HOU,HOU vs. MIN,11/23/2013,W,240,112,41,79,51.9,17,31,54.8,13,16,81.3,11,43,54,26,6,9,24,16,11
DAL,DAL @ DEN,11/23/2013,L,240,100,35,87,40.2,7,21,33.3,23,25,92.0,7,32,39,17,8,2,12,19,-2
GSW,GSW vs. POR,11/23/2013,L,240,101,36,77,46.8,7,17,41.2,22,30,73.3,5,36,41,20,4,4,19,31,-12
CLE,CLE @ SAS,11/23/2013,L,240,96,39,83,47.0,4,13,30.8,14,20,70.0,10,27,37,19,9,2,17,21,-30
MIN,MIN vs. BKN,11/22/2013,W,240,111,40,97,41.2,11,36,30.6,20,23,87.0,17,30,47,28,10,6,8,19,30
BKN,BKN @ MIN,11/22/2013,L,240,81,31,78,39.7,5,16,31.3,14,20,70.0,10,37,47,7,5,2,20,18,-30
WAS,WAS @ TOR,11/22/2013,L,240,88,36,86,41.9,6,17,35.3,10,13,76.9,9,30,39,17,6,4,15,22,-8
TOR,TOR vs. WAS,11/22/2013,W,240,96,37,78,47.4,5,18,27.8,17,23,73.9,13,33,46,22,5,8,15,20,8
GSW,GSW @ LAL,11/22/2013,L,240,95,34,82,41.5,9,22,40.9,18,28,64.3,16,34,50,23,8,2,19,20,-7
LAL,LAL vs. GSW,11/22/2013,W,240,102,39,82,47.6,11,24,45.8,13,17,76.5,7,29,36,21,10,4,14,22,7
IND,IND @ BOS,11/22/2013,W,240,97,38,81,46.9,6,17,35.3,15,18,83.3,15,26,41,19,13,3,16,13,15
BOS,BOS vs. IND,11/22/2013,L,240,82,35,69,50.7,5,11,45.5,7,9,77.8,5,26,31,11,8,1,23,16,-15
CHA,CHA vs. PHX,11/22/2013,L,240,91,32,77,41.6,3,14,21.4,24,33,72.7,11,30,41,17,9,4,18,28,-7
PHX,PHX @ CHA,11/22/2013,W,240,98,33,70,47.1,10,23,43.5,22,38,57.9,9,34,43,21,8,5,21,25,7
DET,DET vs. ATL,11/22/2013,L,240,89,36,84,42.9,3,13,23.1,14,22,63.6,11,41,52,19,8,7,15,16,-7
ATL,ATL @ DET,11/22/2013,W,240,96,37,85,43.5,8,23,34.8,14,21,66.7,11,35,46,20,10,2,15,14,7
SAS,SAS @ MEM,11/22/2013,W,240,102,42,79,53.2,7,17,41.2,11,16,68.8,11,30,41,25,8,3,15,18,16
DAL,DAL vs. UTA,11/22/2013,W,240,103,38,75,50.7,7,17,41.2,20,27,74.1,13,28,41,19,10,4,17,17,10
UTA,UTA @ DAL,11/22/2013,L,240,93,39,78,50.0,7,20,35.0,8,12,66.7,9,22,31,27,10,6,17,22,-10
CLE,CLE @ NOP,11/22/2013,L,240,100,41,77,53.2,8,23,34.8,10,16,62.5,6,31,37,15,7,5,20,26,-4
NOP,NOP vs. CLE,11/22/2013,W,240,104,36,88,40.9,6,17,35.3,26,33,78.8,19,29,48,20,11,6,12,20,4
MEM,MEM vs. SAS,11/22/2013,L,240,86,35,80,43.8,3,11,27.3,13,17,76.5,12,26,38,16,7,2,14,18,-16
PHI,PHI vs. MIL,11/22/2013,W,265,115,45,79,57.0,7,20,35.0,18,29,62.1,10,40,50,34,8,4,26,26,8
CHI,CHI @ POR,11/22/2013,L,240,95,32,83,38.6,5,14,35.7,26,29,89.7,17,35,52,11,8,1,16,17,-3
POR,POR vs. CHI,11/22/2013,W,240,98,36,88,40.9,12,26,46.2,14,15,93.3,10,29,39,21,11,3,12,18,3
MIL,MIL @ PHI,11/22/2013,L,265,107,41,93,44.1,8,29,27.6,17,24,70.8,10,22,32,34,9,4,18,23,-8
LAC,LAC @ OKC,11/21/2013,L,240,91,38,92,41.3,8,28,28.6,7,15,46.7,10,31,41,26,9,2,10,20,-14
OKC,OKC vs. LAC,11/21/2013,W,240,105,41,79,51.9,4,19,21.1,19,29,65.5,9,40,49,25,7,7,17,17,14
CHI,CHI @ DEN,11/21/2013,L,240,87,38,98,38.8,3,10,30.0,8,14,57.1,22,36,58,22,4,3,18,18,-10
DEN,DEN vs. CHI,11/21/2013,W,240,97,38,84,45.2,9,21,42.9,12,22,54.5,13,35,48,23,6,10,16,17,10
WAS,WAS @ CLE,11/20/2013,W,240,98,38,84,45.2,8,19,42.1,14,14,100.0,15,29,44,31,6,5,15,17,7
CLE,CLE vs. WAS,11/20/2013,L,240,91,32,77,41.6,9,23,39.1,18,21,85.7,13,25,38,19,5,0,16,20,-7
LAC,LAC @ MIN,11/20/2013,W,240,102,40,81,49.4,12,24,50.0,10,16,62.5,6,37,43,24,8,5,19,25,4
MIN,MIN vs. LAC,11/20/2013,L,240,98,34,90,37.8,5,22,22.7,25,31,80.6,10,35,45,24,10,2,15,17,-4
BKN,BKN @ CHA,11/20/2013,L,240,91,32,67,47.8,9,19,47.4,18,25,72.0,6,30,36,21,6,5,18,27,-4
CHA,CHA vs. BKN,11/20/2013,W,240,95,36,81,44.4,5,13,38.5,18,30,60.0,17,24,41,17,7,4,15,20,4
POR,POR @ MIL,11/20/2013,W,240,91,35,86,40.7,11,31,35.5,10,15,66.7,16,29,45,26,10,5,16,14,9
SAS,SAS vs. BOS,11/20/2013,W,240,104,39,81,48.1,8,21,38.1,18,24,75.0,7,34,41,27,12,6,12,14,11
MIL,MIL vs. POR,11/20/2013,L,240,82,35,80,43.8,5,14,35.7,7,12,58.3,12,30,42,18,6,5,19,19,-9
PHX,PHX vs. SAC,11/20/2013,L,240,106,38,85,44.7,15,33,45.5,15,22,68.2,13,24,37,12,6,6,17,26,-7
BOS,BOS @ SAS,11/20/2013,L,240,93,39,86,45.3,4,15,26.7,11,12,91.7,10,34,44,18,4,3,17,20,-11
SAC,SAC @ PHX,11/20/2013,W,240,113,37,80,46.3,7,17,41.2,32,38,84.2,9,33,42,19,11,2,11,23,7
TOR,TOR @ PHI,11/20/2013,W,240,108,36,86,41.9,14,29,48.3,22,28,78.6,9,32,41,24,7,9,12,23,10
PHI,PHI vs. TOR,11/20/2013,L,240,98,34,76,44.7,7,20,35.0,23,31,74.2,9,41,50,20,5,4,20,23,-10
MIA,MIA @ ORL,11/20/2013,W,240,120,38,74,51.4,15,24,62.5,29,32,90.6,12,28,40,27,12,6,22,15,28
NOP,NOP vs. UTA,11/20/2013,W,240,105,40,79,50.6,5,15,33.3,20,33,60.6,14,30,44,24,9,13,12,20,7
UTA,UTA @ NOP,11/20/2013,L,240,98,37,83,44.6,8,24,33.3,16,20,80.0,9,28,37,27,7,7,15,25,-7
ORL,ORL vs. MIA,11/20/2013,L,240,92,29,71,40.8,15,29,51.7,19,21,90.5,7,18,25,19,13,5,24,23,-28
ATL,ATL vs. DET,11/20/2013,W,240,93,36,71,50.7,4,15,26.7,17,24,70.8,5,33,38,23,11,8,22,12,8
GSW,GSW vs. MEM,11/20/2013,L,265,81,36,82,43.9,5,18,27.8,4,8,50.0,7,36,43,24,3,3,15,20,-7
MEM,MEM @ GSW,11/20/2013,W,265,88,34,88,38.6,3,12,25.0,17,19,89.5,16,32,48,17,8,6,7,17,7
NYK,NYK vs. IND,11/20/2013,L,265,96,37,100,37.0,8,30,26.7,14,17,82.4,16,36,52,15,9,5,15,32,-7
HOU,HOU @ DAL,11/20/2013,L,240,120,42,76,55.3,12,31,38.7,24,33,72.7,8,22,30,29,9,2,12,23,-3
DAL,DAL vs. HOU,11/20/2013,W,240,123,42,72,58.3,11,22,50.0,28,33,84.8,7,29,36,26,9,5,16,26,3
DET,DET @ ATL,11/20/2013,L,240,85,35,87,40.2,6,22,27.3,9,12,75.0,15,28,43,17,13,5,17,21,-8
IND,IND @ NYK,11/20/2013,W,265,103,33,87,37.9,9,30,30.0,28,36,77.8,10,39,49,16,7,8,14,19,7
BOS,BOS @ HOU,11/19/2013,L,240,85,32,99,32.3,7,20,35.0,14,20,70.0,18,25,43,16,10,3,12,19,-24
HOU,HOU vs. BOS,11/19/2013,W,240,109,41,72,56.9,9,21,42.9,18,24,75.0,6,42,48,22,7,10,20,20,24
ATL,ATL @ MIA,11/19/2013,L,240,88,33,74,44.6,11,24,45.8,11,15,73.3,13,26,39,22,8,3,24,21,-16
MIA,MIA vs. ATL,11/19/2013,W,240,104,41,81,50.6,10,21,47.6,12,19,63.2,10,27,37,26,13,4,16,17,16
WAS,WAS vs. MIN,11/19/2013,W,240,104,41,85,48.2,7,15,46.7,15,15,100.0,7,34,41,31,10,5,11,24,4
MIN,MIN @ WAS,11/19/2013,L,240,100,37,85,43.5,10,28,35.7,16,24,66.7,12,30,42,22,6,4,13,17,-4
SAC,SAC vs. PHX,11/19/2013,W,240,107,39,83,47.0,8,22,36.4,21,28,75.0,15,33,48,21,8,3,21,24,3
PHX,PHX @ SAC,11/19/2013,L,240,104,37,79,46.8,10,29,34.5,20,28,71.4,6,25,31,23,9,3,16,23,-3
DET,DET vs. NYK,11/19/2013,W,240,92,35,70,50.0,7,19,36.8,15,21,71.4,10,27,37,19,6,4,16,20,6
NYK,NYK @ DET,11/19/2013,L,240,86,33,76,43.4,6,24,25.0,14,18,77.8,10,25,35,16,9,3,13,22,-6
PHI,PHI @ DAL,11/18/2013,L,240,94,38,99,38.4,6,21,28.6,12,22,54.5,18,35,53,24,12,4,12,22,-3
DAL,DAL vs. PHI,11/18/2013,W,240,97,34,78,43.6,9,29,31.0,20,26,76.9,10,43,53,26,8,11,21,20,3
UTA,UTA vs. GSW,11/18/2013,L,240,87,32,81,39.5,7,15,46.7,16,19,84.2,6,34,40,18,8,5,11,21,-11
GSW,GSW @ UTA,11/18/2013,W,240,98,32,79,40.5,12,22,54.5,22,30,73.3,14,43,57,17,5,6,14,16,11
CHA,CHA @ CHI,11/18/2013,L,240,81,33,91,36.3,7,16,43.8,8,16,50.0,12,32,44,25,6,8,9,23,-5
CHI,CHI vs. CHA,11/18/2013,W,240,86,27,75,36.0,6,12,50.0,26,31,83.9,9,45,54,17,3,8,16,18,5
LAC,LAC vs. MEM,11/18/2013,L,240,102,34,86,39.5,7,23,30.4,27,32,84.4,16,29,45,20,7,4,11,25,-4
MEM,MEM @ LAC,11/18/2013,W,240,106,39,81,48.1,5,12,41.7,23,30,76.7,11,36,47,23,7,5,9,23,4
DEN,DEN @ OKC,11/18/2013,L,240,113,40,83,48.2,8,23,34.8,25,43,58.1,10,35,45,24,7,6,13,22,-2
OKC,OKC vs. DEN,11/18/2013,W,240,115,38,93,40.9,13,27,48.1,26,32,81.3,19,34,53,24,6,6,12,27,2
BKN,BKN vs. POR,11/18/2013,L,240,98,31,85,36.5,3,13,23.1,33,35,94.3,14,26,40,12,9,4,7,18,-10
POR,POR @ BKN,11/18/2013,W,240,108,41,76,53.9,8,18,44.4,18,21,85.7,9,37,46,19,5,5,15,25,10
MEM,MEM @ SAC,11/17/2013,W,240,97,40,72,55.6,4,13,30.8,13,18,72.2,7,42,49,30,4,4,16,20,11
SAC,SAC vs. MEM,11/17/2013,L,240,86,33,87,37.9,7,23,30.4,13,17,76.5,11,24,35,21,8,2,8,20,-11
POR,POR @ TOR,11/17/2013,W,265,118,44,99,44.4,15,32,46.9,15,20,75.0,15,31,46,25,5,6,16,25,8
TOR,TOR vs. POR,11/17/2013,L,265,110,42,94,44.7,3,17,17.6,23,31,74.2,15,36,51,17,6,3,17,23,-8
LAL,LAL vs. DET,11/17/2013,W,240,114,47,90,52.2,10,25,40.0,10,10,100.0,8,30,38,33,11,5,13,20,15
DET,DET @ LAL,11/17/2013,L,240,99,42,87,48.3,8,23,34.8,7,17,41.2,12,27,39,24,7,3,14,10,-15
ORL,ORL vs. DAL,11/16/2013,L,240,100,37,70,52.9,4,15,26.7,22,28,78.6,5,35,40,22,4,1,19,21,-8
DAL,DAL @ ORL,11/16/2013,W,240,108,43,84,51.2,10,27,37.0,12,18,66.7,5,25,30,27,12,3,10,22,8
OKC,OKC @ MIL,11/16/2013,W,240,92,34,82,41.5,5,17,29.4,19,27,70.4,12,39,51,17,7,6,11,19,13
UTA,UTA @ GSW,11/16/2013,L,240,88,35,77,45.5,8,17,47.1,10,16,62.5,7,25,32,18,7,5,19,18,-14
GSW,GSW vs. UTA,11/16/2013,W,240,102,41,80,51.3,9,21,42.9,11,14,78.6,10,32,42,24,7,5,16,19,14
ATL,ATL @ NYK,11/16/2013,W,240,110,44,78,56.4,9,22,40.9,13,17,76.5,5,31,36,20,9,4,13,15,20
BOS,BOS @ MIN,11/16/2013,L,240,88,34,86,39.5,5,18,27.8,15,18,83.3,15,35,50,14,6,8,22,21,-18
PHI,PHI @ NOP,11/16/2013,L,240,98,35,83,42.2,6,19,31.6,22,31,71.0,10,28,38,16,8,2,18,21,-37
MIN,MIN vs. BOS,11/16/2013,W,240,106,40,94,42.6,7,23,30.4,19,22,86.4,16,34,50,19,13,3,13,17,18
CLE,CLE @ WAS,11/16/2013,W,265,103,36,81,44.4,10,21,47.6,21,22,95.5,7,39,46,18,12,6,20,19,7
WAS,WAS vs. CLE,11/16/2013,L,265,96,37,93,39.8,6,25,24.0,16,22,72.7,13,34,47,22,11,3,19,17,-7
NOP,NOP vs. PHI,11/16/2013,W,240,135,52,86,60.5,13,28,46.4,18,27,66.7,10,33,43,30,11,17,13,25,37
HOU,HOU vs. DEN,11/16/2013,W,240,122,41,81,50.6,9,21,42.9,31,44,70.5,12,35,47,27,6,9,17,23,11
DEN,DEN @ HOU,11/16/2013,L,240,111,45,99,45.5,8,24,33.3,13,18,72.2,18,25,43,22,8,7,13,33,-11
LAC,LAC vs. BKN,11/16/2013,W,240,110,40,77,51.9,10,23,43.5,20,30,66.7,13,38,51,23,6,7,18,21,7
BKN,BKN @ LAC,11/16/2013,L,240,103,36,85,42.4,9,23,39.1,22,33,66.7,16,23,39,24,7,1,11,26,-7
NYK,NYK vs. ATL,11/16/2013,L,240,90,34,90,37.8,10,30,33.3,12,16,75.0,19,29,48,19,6,3,14,20,-20
MIL,MIL vs. OKC,11/16/2013,L,240,79,30,86,34.9,8,22,36.4,11,15,73.3,14,38,52,18,7,6,16,21,-13
CHI,CHI vs. IND,11/16/2013,W,240,110,40,79,50.6,11,19,57.9,19,24,79.2,9,33,42,25,6,6,15,24,16
CHA,CHA vs. MIA,11/16/2013,L,240,81,29,83,34.9,8,27,29.6,15,20,75.0,10,26,36,20,5,3,10,20,-16
MIA,MIA @ CHA,11/16/2013,W,240,97,35,69,50.7,6,15,40.0,21,23,91.3,6,37,43,18,5,8,15,22,16
IND,IND @ CHI,11/16/2013,L,240,94,34,85,40.0,4,16,25.0,22,28,78.6,12,25,37,16,5,8,11,19,-16
IND,IND vs. MIL,11/15/2013,W,240,104,40,79,50.6,5,16,31.3,19,21,90.5,9,35,44,14,5,11,15,20,27
MEM,MEM @ LAL,11/15/2013,W,240,89,37,85,43.5,1,13,7.7,14,14,100.0,10,41,51,27,7,5,10,13,3
DEN,DEN vs. MIN,11/15/2013,W,240,117,47,97,48.5,7,20,35.0,16,21,76.2,14,32,46,28,7,9,15,17,4
ATL,ATL vs. PHI,11/15/2013,W,240,113,39,81,48.1,10,23,43.5,25,31,80.6,6,37,43,25,6,5,16,23,10
MIN,MIN @ DEN,11/15/2013,L,240,113,46,94,48.9,6,22,27.3,15,19,78.9,11,31,42,22,10,2,16,22,-4
LAL,LAL vs. MEM,11/15/2013,L,240,86,35,80,43.8,10,24,41.7,6,11,54.5,4,36,40,25,6,8,11,17,-3
BKN,BKN @ PHX,11/15/2013,W,265,100,38,87,43.7,2,12,16.7,22,29,75.9,14,35,49,14,8,4,12,25,2
DET,DET @ SAC,11/15/2013,W,240,97,38,85,44.7,6,23,26.1,15,24,62.5,13,33,46,26,10,6,12,20,7
SAC,SAC vs. DET,11/15/2013,L,240,90,34,80,42.5,10,25,40.0,12,17,70.6,11,32,43,22,4,5,17,19,-7
PHI,PHI @ ATL,11/15/2013,L,240,103,40,86,46.5,5,19,26.3,18,23,78.3,9,30,39,21,6,4,16,19,-10
PHX,PHX vs. BKN,11/15/2013,L,265,98,34,79,43.0,10,28,35.7,20,25,80.0,9,33,42,17,8,4,18,23,-2
POR,POR @ BOS,11/15/2013,W,240,109,40,82,48.8,9,26,34.6,20,22,90.9,8,39,47,21,9,2,18,20,13
BOS,BOS vs. POR,11/15/2013,L,240,96,37,81,45.7,7,18,38.9,15,19,78.9,4,30,34,17,8,4,15,21,-13
DAL,DAL @ MIA,11/15/2013,L,240,104,37,74,50.0,12,28,42.9,18,21,85.7,6,28,34,22,11,6,24,20,-6
CLE,CLE vs. CHA,11/15/2013,L,240,80,32,79,40.5,4,15,26.7,12,17,70.6,10,33,43,19,10,6,16,17,-6
TOR,TOR vs. CHI,11/15/2013,L,240,80,29,82,35.4,5,21,23.8,17,22,77.3,11,32,43,19,8,6,16,21,-16
CHI,CHI @ TOR,11/15/2013,W,240,96,36,80,45.0,7,16,43.8,17,19,89.5,11,37,48,21,6,5,17,21,16
CHA,CHA @ CLE,11/15/2013,W,240,86,32,80,40.0,8,20,40.0,14,20,70.0,12,35,47,23,8,8,16,13,6
MIA,MIA vs. DAL,11/15/2013,W,240,110,40,74,54.1,5,13,38.5,25,30,83.3,4,30,34,17,19,5,16,15,6
MIL,MIL @ IND,11/15/2013,L,240,77,30,88,34.1,8,16,50.0,9,11,81.8,17,23,40,14,3,10,17,24,-27
UTA,UTA vs. SAS,11/15/2013,L,240,82,35,91,38.5,5,16,31.3,7,11,63.6,16,34,50,16,9,4,18,23,-9
SAS,SAS @ UTA,11/15/2013,W,240,91,35,76,46.1,4,15,26.7,17,22,77.3,7,36,43,19,8,5,17,15,9
OKC,OKC @ GSW,11/14/2013,L,240,115,41,80,51.3,9,22,40.9,24,28,85.7,13,35,48,20,4,3,19,17,-1
NYK,NYK vs. HOU,11/14/2013,L,240,106,38,87,43.7,8,20,40.0,22,27,81.5,10,26,36,20,6,5,9,28,-3
HOU,HOU @ NYK,11/14/2013,W,240,109,31,68,45.6,9,28,32.1,38,44,86.4,11,32,43,14,6,6,18,19,3
GSW,GSW vs. OKC,11/14/2013,W,240,116,45,94,47.9,14,23,60.9,12,14,85.7,9,22,31,26,12,5,7,22,1
WAS,WAS @ SAS,11/13/2013,L,240,79,33,91,36.3,5,15,33.3,8,11,72.7,12,32,44,15,11,3,11,11,-13
LAC,LAC vs. OKC,11/13/2013,W,240,111,39,86,45.3,6,28,21.4,27,34,79.4,18,32,50,30,15,4,22,23,8
SAS,SAS vs. WAS,11/13/2013,W,240,92,39,77,50.6,8,22,36.4,6,8,75.0,5,42,47,28,6,4,17,14,13
OKC,OKC @ LAC,11/13/2013,L,240,103,35,75,46.7,6,16,37.5,27,33,81.8,8,27,35,27,12,3,22,29,-8
HOU,HOU @ PHI,11/13/2013,L,265,117,43,96,44.8,15,41,36.6,16,25,64.0,13,37,50,34,8,15,21,27,-6
BOS,BOS vs. CHA,11/13/2013,L,240,83,29,77,37.7,7,21,33.3,18,25,72.0,10,35,45,15,5,2,15,26,-6
CHA,CHA @ BOS,11/13/2013,W,240,89,30,82,36.6,3,12,25.0,26,30,86.7,12,38,50,16,8,5,12,20,6
MIN,MIN vs. CLE,11/13/2013,W,240,124,45,82,54.9,11,22,50.0,23,26,88.5,8,41,49,34,5,5,9,20,29
CLE,CLE @ MIN,11/13/2013,L,240,95,36,87,41.4,5,16,31.3,18,21,85.7,10,27,37,18,4,1,11,18,-29
NYK,NYK @ ATL,11/13/2013,W,240,95,37,88,42.0,12,34,35.3,9,13,69.2,8,29,37,24,11,3,6,19,4
PHI,PHI vs. HOU,11/13/2013,W,265,123,43,103,41.7,11,25,44.0,26,34,76.5,15,35,50,29,12,8,13,23,6
BKN,BKN @ SAC,11/13/2013,L,240,86,31,82,37.8,3,13,23.1,21,27,77.8,10,42,52,14,2,7,15,23,-21
SAC,SAC vs. BKN,11/13/2013,W,240,107,41,94,43.6,8,24,33.3,17,23,73.9,12,38,50,26,8,3,7,23,21
LAL,LAL @ DEN,11/13/2013,L,240,99,37,94,39.4,8,21,38.1,17,26,65.4,19,32,51,20,4,9,15,27,-12
DEN,DEN vs. LAL,11/13/2013,W,240,111,40,100,40.0,6,21,28.6,25,37,67.6,23,35,58,23,11,8,9,20,12
NOP,NOP @ UTA,11/13/2013,L,240,105,42,85,49.4,5,12,41.7,16,20,80.0,11,23,34,19,13,3,13,30,-6
UTA,UTA vs. NOP,11/13/2013,W,240,111,37,72,51.4,9,22,40.9,28,39,71.8,14,30,44,23,9,7,21,19,6
TOR,TOR @ MEM,11/13/2013,W,240,103,31,67,46.3,8,15,53.3,33,39,84.6,9,28,37,14,12,6,13,21,16
MEM,MEM vs. TOR,11/13/2013,L,240,87,35,82,42.7,6,21,28.6,11,17,64.7,11,29,40,24,6,5,19,24,-16
ATL,ATL vs. NYK,11/13/2013,L,240,91,35,77,45.5,5,24,20.8,16,21,76.2,8,39,47,22,1,6,15,15,-4
POR,POR vs. PHX,11/13/2013,W,240,90,35,84,41.7,6,15,40.0,14,23,60.9,14,37,51,15,5,3,17,13,1
PHX,PHX @ POR,11/13/2013,L,240,89,37,86,43.0,5,15,33.3,10,13,76.9,10,31,41,16,11,1,14,21,-1
ORL,ORL vs. MIL,11/13/2013,W,240,94,35,82,42.7,9,26,34.6,15,21,71.4,13,32,45,20,7,8,16,17,3
MIL,MIL @ ORL,11/13/2013,L,240,91,33,74,44.6,5,13,38.5,20,22,90.9,7,32,39,16,9,7,18,19,-3
MIL,MIL @ MIA,11/12/2013,L,240,95,33,79,41.8,11,30,36.7,18,21,85.7,8,26,34,19,10,1,18,15,-23
NOP,NOP @ LAL,11/12/2013,L,240,95,34,84,40.5,3,10,30.0,24,33,72.7,9,22,31,23,11,3,13,20,-21
DAL,DAL vs. WAS,11/12/2013,W,240,105,41,84,48.8,10,26,38.5,13,19,68.4,11,31,42,25,9,2,16,20,10
WAS,WAS @ DAL,11/12/2013,L,240,95,33,75,44.0,9,26,34.6,20,29,69.0,11,33,44,24,12,4,19,20,-10
LAL,LAL vs. NOP,11/12/2013,W,240,116,44,79,55.7,11,20,55.0,17,21,81.0,9,44,53,33,7,4,19,31,21
MIA,MIA vs. MIL,11/12/2013,W,240,118,46,79,58.2,12,23,52.2,14,24,58.3,5,35,40,29,9,7,14,17,23
GSW,GSW vs. DET,11/12/2013,W,240,113,42,70,60.0,8,16,50.0,21,26,80.8,10,33,43,28,5,3,23,25,18
DET,DET @ GSW,11/12/2013,L,240,95,37,87,42.5,3,18,16.7,18,27,66.7,16,18,34,16,12,4,12,25,-18
ORL,ORL @ BOS,11/11/2013,L,240,105,39,85,45.9,7,18,38.9,20,23,87.0,14,23,37,27,7,4,19,18,-15
MEM,MEM @ IND,11/11/2013,L,240,79,31,75,41.3,4,8,50.0,13,19,68.4,7,25,32,19,6,4,10,20,-16
SAS,SAS @ PHI,11/11/2013,W,240,109,44,89,49.4,13,28,46.4,8,11,72.7,11,39,50,29,9,2,12,15,24
UTA,UTA vs. DEN,11/11/2013,L,240,81,31,77,40.3,3,17,17.6,16,23,69.6,9,26,35,11,4,6,14,22,-19
PHI,PHI vs. SAS,11/11/2013,L,240,85,34,82,41.5,5,19,26.3,12,16,75.0,11,29,40,19,4,9,15,12,-24
BOS,BOS vs. ORL,11/11/2013,W,240,120,51,85,60.0,5,12,41.7,13,15,86.7,8,28,36,28,11,7,15,19,15
DET,DET @ POR,11/11/2013,L,240,103,42,91,46.2,3,14,21.4,16,21,76.2,18,24,42,20,10,2,9,13,-6
CHI,CHI vs. CLE,11/11/2013,W,240,96,34,83,41.0,4,16,25.0,24,26,92.3,14,27,41,24,9,7,11,21,15
LAC,LAC vs. MIN,11/11/2013,W,240,109,44,80,55.0,4,16,25.0,17,28,60.7,6,37,43,30,9,2,14,17,2
